Symbol	FC	qval	mean_expr_HA	mean_expr_HC
ADD3	-0.208203812650566	8.81801975752e-07	1.4476161095137	2.33806844206668
ADGRE5	Inf	5.61267611865746e-17	0.283459895331638	0
ADGRG1	0.190610982696012	5.00906375208919e-06	0.464219776502721	0.299304092706156
ADI1	-0.288063106237561	3.39674945776663e-05	0.346461888655394	0.672540704911912
ADIPOR1	Inf	3.56892257225799e-13	0.23622543541752	0
ADIPOR2	Inf	6.31154141627833e-12	0.359461477851607	0
ADK	-0.111278176927005	0.0114030107921181	1.07253435214698	1.38576436106015
ADM	Inf	2.08236669357292e-05	0.0787435683658057	0
ADNP2	Inf	0.00492717442768694	0.0314958495258904	0
ADO	-0.612707374665561	1.95643313229451e-05	0.0472434307113776	0.193663957443695
ADPGK	-0.0465199371812072	0.00337052507440706	0.338492456637132	0.376763594817588
ADPRM	Inf	9.26594852397399e-08	0.125983537104908	0
ADRB2	Inf	6.94477923327543e-08	0.69037434144832	0
ADRM1	0.19180978540816	0.000883773907906846	0.580480987566182	0.373231434927255
ADSL	Inf	2.08643662513648e-05	0.0866116412304671	0
ADSS	Inf	4.25559396496076e-12	0.244090903457224	0
AEBP2	Inf	9.34415391901796e-19	0.314965006729898	0
AES	Inf	1.49027990316578e-61	1.68962553280056	0
AFDN	Inf	6.17825359207684e-05	0.0629928548691676	0
AFF1	Inf	3.47904321299356e-09	0.22672892106384	0
AFF3	Inf	8.22318969396909e-08	0.293390131710915	0
AFF4	Inf	9.07496226263347e-19	0.299216033305693	0
AFG3L1P	Inf	3.62265466433743e-09	0.157494481462307	0
AFG3L2	Inf	5.63244990732268e-21	0.385830455638426	0
AFMID	Inf	2.91610728600479e-07	0.13047493376547	0
AFTPH	Inf	3.0324211034387e-26	0.527554496194112	0
AGA	Inf	0.000114128800684084	0.273279717138943	0
AGAP2	Inf	2.25732318150811e-13	1.1048985974816	0
AGAP3	Inf	0.000185065391298342	0.0551171842977662	0
AGAP6	0.650485100991686	0.00140027107241637	0.141720248753464	0.0316917925885995
AGBL2	Inf	0.0151399435374792	0.0236218464398737	0
AGBL3	Inf	0.0151399435374792	0.0236218464398565	0
AGER	Inf	0.0151399435374792	0.0236212892914616	0
AGFG2	-0.515787582754149	0.0383520654519587	0.0236218464398594	0.0774642685940895
AGGF1	Inf	1.1825841379718e-16	0.346454055009664	0
AGK	Inf	3.5054743329157e-07	0.316654898833342	0
AGL	Inf	6.23787240170096e-09	0.408939254841799	0
AGMAT	Inf	3.31371270100619e-06	0.54982894748907	0
AGO1	Inf	4.84026876194549e-11	0.749350064186044	0
AGO2	Inf	1.85570646425836e-12	0.250413876601348	0
AGO3	-0.319512911571814	0.00196268414396023	0.165350849614865	0.345079644806654
AGPAT5	Inf	2.96732592278538e-06	0.102363397390324	0
AGTRAP	Inf	1.4395212116808e-10	0.376435963153665	0
AHCTF1	-0.196846742148449	0.0430318034992156	0.21259648030158	0.334505152939309
AHCY	Inf	2.64728631074623e-06	0.343964362102369	0
AHCYL1	Inf	1.38445818346933e-10	0.173231746850242	0
AHDC1	Inf	0.00118238944103814	1.02709915232971	0
AHI1	Inf	2.12710093203671e-11	0.503409349032183	0
AHR	Inf	2.25990352124101e-22	1.21118177967448	0
AHSA1	-0.0354454977936486	5.77062773283296e-05	0.37643596315356	0.408447841443014
AIF1	Inf	1.3156590918193e-58	1.3227918479532	0
AIFM1	Inf	3.5054743329157e-07	0.162283018813673	0
AIG1	Inf	0.000185065391298342	0.055117184297735	0
AIMP1	Inf	5.33000107067595e-44	0.897633142556736	0
AIMP1P1	0.592492774547585	0.0381433833290179	0.0551171842977388	0.0140862129194576
AIMP2	Inf	0.0152247023786416	0.0314958495258881	0
AIP	Inf	1.57438127175139e-22	0.546849024607173	0
AK1	Inf	0.0151399435374792	0.0236218464398824	0
AK2	Inf	4.47943321908283e-13	0.204729425962722	0
AK3	Inf	7.16777036818912e-09	0.464184600874465	0
AK5	Inf	0.0499256989633136	0.0236218464398577	0
AK6	-0.258974699235291	5.56574253128485e-09	0.525620769103732	0.954217147382877
AKAP1	Inf	0.000559599968228515	0.0472434307113823	0
AKAP10	Inf	3.06436614439366e-07	0.162283018813673	0
AKAP11	Inf	5.02721027386628e-22	0.409450931500348	0
AKAP13	Inf	2.74168450228707e-57	1.42299282416338	0
AKAP2	Inf	0.000185065391298342	0.0551171842977406	0
AKAP8	-0.727527271277832	0.000559599968228515	0.14959962053016	0.798836247988674
AKAP8L	Inf	6.66494605367227e-10	0.157479227081603	0
AKAP9	Inf	6.65039507781058e-83	2.81459660650931	0
AKIP1	Inf	0.000185065391298342	0.0551171842977434	0
AKIRIN1	Inf	4.88430404487131e-30	0.629913748046226	0
AKIRIN1P2	Inf	0.00167069274341344	0.37641223322642	0
AKIRIN2	Inf	2.99790465522244e-12	0.30346701374393	0
AKNA	Inf	2.92915914846727e-26	0.482996739931833	0
AKR1A1	-0.183610168632031	1.92677242542368e-05	0.304564741300496	0.464825337559308
AKR1B1	Inf	2.75661162183099e-07	0.76144247619716	0
AKR1C3	0.190828618191561	0.0261600772076072	0.240385219278062	0.154909888808699
AKT1	Inf	3.5054743329157e-07	0.162283018813673	0
AKT2	Inf	8.37392894277891e-08	0.125980460185662	0
AKT3	Inf	4.35356351873552e-13	0.304564741300418	0
ALAD	Inf	2.08829799933891e-05	0.0708828948209368	0
ALAS1	Inf	4.34884355955561e-11	0.76389069665056	0
ALCAM	Inf	1.08587620704255e-16	0.761647282261192	0
ALDH16A1	Inf	3.28795075053564e-08	0.130474933765471	0
ALDH2	Inf	3.22429928725337e-07	0.110238353273395	0
ALDH3A2	Inf	3.06882821310414e-07	0.11810833368297	0
ALDH3B1	Inf	0.00167069274341344	0.0393777986441558	0
ALDH6A1	Inf	0.000185065391298342	0.055117184297735	0
ALDH9A1	Inf	7.46354680005255e-06	0.0787435683658194	0
ALDOA	Inf	1.45962658234146e-41	1.05070578191139	0
ALDOAP2	Inf	2.08236669357292e-05	0.0787435683658054	0
ALG12	-1.32155710912748	0.00636126291759078	0.0472434307113807	0.990600485962291
ALG13	Inf	7.72331026266136e-23	0.377945442740596	0
ALG14	-Inf	0.000161250219333793	0	0.176636195597809
ALG2	0.491827715970152	0.000849649304072638	0.786746862553452	0.253517126514798
ALG3	-0.628176996837002	0.0292275173599173	0.0157491663923269	0.0669013017491245
ALKBH1	Inf	0.00167069274341344	0.0393777986441653	0
ALKBH2	Inf	0.00394990473121966	0.0472448812469281	0
ALKBH4	Inf	0.00167069274341344	0.376412233226417	0
ALKBH5	Inf	4.5196055830219e-12	0.181099649273402	0
ALKBH6	-0.200696737030694	6.19263688158444e-06	0.464232023235948	0.736939494806204
ALKBH7	0.0335762740170852	8.34500352982061e-05	0.703790827458479	0.651429359943333
ALMS1	Inf	0.000185065391298342	0.273279717139072	0
ALOX5	Inf	3.5054743329157e-07	0.162283018813618	0
ALOX5AP	Inf	5.34459297723342e-38	0.998015841978525	0
ALPK1	Inf	0.000366258668706568	1.59366627756951	0
ALS2CR12	-1.03718839575364	0.0013261288229452	0.00787449336255079	0.085784933120434
ALYREF	-0.16789715771041	0.0496626604197623	0.188976938213253	0.278167230134203
AMBRA1	Inf	6.17825359207684e-05	0.240385219278503	0
AMD1	Inf	8.34985645169694e-30	0.535427057152738	0
AMDHD2	Inf	0.00118488409099477	0.71542860358107	0
AMFR	Inf	3.96670656314301e-42	0.826779026268254	0
AMMECR1	Inf	0.000114128800684084	0.240385219278777	0
AMPD2	Inf	0.00120482161260875	0.715428603581027	0
AMPD3	Inf	1.0690289160054e-05	0.193747951573165	0
AMY2B	Inf	9.30834952236066e-07	0.110236764122932	0
AMZ2	Inf	1.51563659627514e-12	0.236224148404483	0
AMZ2P1	0.0348180875985215	0.00415123151269049	0.316650544978756	0.292255136109171
AMZ2P2	Inf	0.0154116596692873	0.0393777986441601	0
ANAPC1	0.0574294965077378	0.00204878853785584	0.293390131711134	0.257049051444873
ANAPC10	-0.256305670213704	8.77194745020596e-07	0.802776413262156	1.44843921377774
ANAPC11	-0.0993003542199907	0.00128609921867339	1.33068847740432	1.67254091456258
ANAPC13	-0.0991756595739077	3.05277430317042e-05	0.316650544978756	0.397883472343994
ANAPC16	Inf	4.10495274988021e-51	1.31838388397433	0
ANAPC4	-0.394437320313195	0.00107175469596683	0.446818243308489	1.10807260293461
ANGEL1	-1.18713985335152	0.0391568935293187	0.0393777986441601	0.605886515828851
ANK1	Inf	0.0128864711164975	0.605856458827499	0
ANK3	Inf	4.19021646945786e-12	0.288769805866799	0
ANKAR	Inf	0.00492717442768694	0.0314958495258977	0
ANKDD1A	Inf	0.00492717442768694	0.0314958495258881	0
ANKFY1	-0.992915868757265	0.00775956173433165	0.0708828948209367	0.697360451826949
ANKH	Inf	1.10047473597817e-08	0.13047493376547	0
ANKHD1	Inf	7.8142471852452e-06	0.0944890303898785	0
ANKLE2	Inf	7.23960987399315e-27	0.573105507339432	0
ANKMY2	Inf	3.29860314263512e-06	0.110230659317057	0
ANKRA2	Inf	1.37349425950854e-16	0.422023135543013	0
ANKRD1	Inf	0.00167069274341344	0.0472434307113828	0
ANKRD10	Inf	3.30157293417418e-21	0.62042511783019	0
ANKRD12	12.7557243883817	8.32757703339096e-136	7.91338582677165	1.38879438649675e-12
ANKRD13A	0.0823612957112967	0.0440309976314511	0.605829360366267	0.501174563791583
ANKRD13C	Inf	4.96670712998047e-11	0.300778458080921	0
ANKRD13D	Inf	8.64443414518385e-18	0.291331031219376	0
ANKRD17	Inf	8.50291106484672e-21	0.540195908097546	0
ANKRD26	Inf	2.19955750243775e-18	0.44094673658903	0
ANKRD28	Inf	9.39108605016005e-13	0.503409349032174	0
ANKRD36	Inf	7.7763690455498e-22	0.409441839986666	0
ANKRD36B	Inf	2.44800052391103e-10	0.300778458079928	0
ANKRD36BP1	-0.158502361283839	0.0337392205632817	0.283555144537151	0.408450932949773
ANKRD36BP2	0.115667995383507	0.0133762226516279	0.60583978069694	0.464183598746799
ANKRD37	Inf	2.02841775010836e-09	0.188972386496722	0
ANKRD39	Inf	7.7757239169216e-07	0.162283018813618	0
ANKRD42	Inf	1.07477131855171e-07	0.293390131710903	0
ANKRD44	-0.527561351883173	0.00010772738936019	0.330703123295226	1.11429363165254
ANKRD49	Inf	1.2379852462408e-29	0.629925597840643	0
ANKRD52	Inf	0.0151399435374792	0.0236218464398824	0
ANKRD54	0.509220951843735	0.0151763795023856	0.102362458718055	0.0316898188872902
ANKS1A	Inf	0.00167069274341344	0.0551171842977441	0
ANKS3	Inf	0.000365766564046282	0.605851526122274	0
ANKUB1	Inf	0.0151399435374792	0.0236218464398824	0
ANKZF1	Inf	2.99913326517253e-06	0.110235970847795	0
ANO10	Inf	0.00167069274341344	0.0393777986441552	0
ANO6	0.347114441428476	0.0163875954130278	0.430694823557484	0.193666815157686
ANP32A	Inf	9.18344027389525e-26	0.519685925290107	0
ANP32AP1	Inf	0.00167069274341344	0.0393777986441595	0
ANP32BP1	0.466252778381144	0.04119902354872	0.401751663744862	0.13731086580436
ANP32C	-0.542453471660652	0.00565331563971988	0.0393777986441604	0.137310865804355
ANPEP	Inf	0.00167069274341344	0.0393777986441601	0
ANTXR2	Inf	1.09561530701713e-08	0.539932657414276	0
ANXA1	Inf	5.04765586621055e-98	4.00452481793533	0
ANXA11	Inf	1.338150957426e-10	0.157479003212545	0
ANXA2	Inf	7.58603693326061e-27	0.617682053713372	0
ANXA2P1	Inf	0.00492717442768694	0.0314958495258846	0
ANXA2P2	Inf	1.0749616074643e-08	0.133853653363516	0
ANXA2P3	Inf	0.0151399435374792	0.0236218464398239	0
ANXA2R	Inf	5.11436885611358e-14	0.22834830964785	0
ANXA4	Inf	2.08643662513648e-05	0.0866116412304746	0
ANXA5	Inf	1.78684469036465e-49	1.07087238120618	0
ANXA6	Inf	1.06167200360872e-13	0.228347209978742	0
ANXA7	Inf	7.59083845889716e-23	0.579486082940211	0
AOAH	Inf	8.78611481825387e-19	0.354334415023699	0
AP1B1	Inf	2.08829799933891e-05	0.0708828948209162	0
AP1G1	Inf	1.11362350080475e-27	0.488193714545817	0
AP1G2	Inf	1.19792712038898e-13	0.220476358110501	0
AP1M1	Inf	6.09106472634464e-16	0.251964877139487	0
AP1S2	Inf	1.1401325801182e-27	0.798540760020316	0
AP2A1	Inf	3.5054743329157e-07	0.31665489883227	0
AP2A2	Inf	5.26328016741587e-14	0.220481616301143	0
AP2B1	Inf	1.00601703965263e-23	0.52561446971719	0
AP2M1	-0.548931956988097	0.0221589786007322	0.537476235248134	1.90235350748132
AP2S1	-0.0992965267557754	0.00730311558549201	0.629945083702931	0.791770319523589
AP3D1	Inf	6.30569751203253e-12	0.424565065467879	0
AP3M1	Inf	6.17825359207684e-05	0.240385219278777	0
AP3M2	Inf	3.57329593520407e-10	0.149606172153568	0
AP4B1	Inf	7.46354680005255e-06	0.0787435683658196	0
AP4E1	0.639054901546273	0.00382984273500964	0.874202159519191	0.200704436923767
AP4M1	Inf	0.00492717442768694	0.0314958495258817	0
AP4S1	Inf	0.000365766564046282	0.316649725471554	0
AP5M1	Inf	8.27274830072932e-07	0.0944890303898847	0
AP5S1	Inf	0.00492717442768694	0.464212578087748	0
AP5Z1	Inf	0.000112561145510881	0.240385219279055	0
APAF1	Inf	1.73320545222902e-11	0.18897482067942	0
APBA3	-0.574676372138266	0.00247677474185337	0.0393777986441471	0.147886253239452
APBB1IP	Inf	2.64584577112782e-31	0.944161596342985	0
APEX1	-0.40638037704259	7.25901038879854e-06	0.417325078510509	1.06378744598386
APEX2	Inf	0.00167069274341344	0.0393777986441534	0
APH1A	Inf	1.65056588013617e-10	0.387432845386443	0
APH1B	-0.348700950592028	0.00591054051013358	0.316649725471561	0.706773188958787
API5	0.483590046754132	0.00332058392600857	0.911372480732357	0.29929941224677
APIP	Inf	4.31423864165015e-12	0.196867284898298	0
APLP2	-0.0998450190874333	0.0151399435374792	0.551181381877184	0.693648670778165
APMAP	Inf	5.21783845316716e-12	0.204724170709364	0
APOBEC3C	Inf	8.70205754462801e-41	0.944900259512749	0
APOBEC3G	-0.100596820231658	0.0137570049099761	0.826769382596892	1.04227232296263
APOBEC3H	0.474472329389007	0.0072431660213132	0.0629928548691669	0.0211260820344074
APOBR	Inf	2.45598800138904e-06	0.0866116412304787	0
APOC1	0.157011627601609	0.0198831051300319	0.732910983311542	0.510551554001285
APOL1	-0.47542317844075	0.000948344016178411	0.181107783368734	0.541203122464035
APOL2	Inf	4.39077892770313e-33	0.804710975853889	0
APOL3	Inf	2.57481418352232e-25	0.496062863024265	0
APOL4	Inf	0.0151399435374792	0.0236218464398594	0
APOL6	Inf	4.56957518667168e-47	1.04724884314433	0
APOM	Inf	0.00167069274341344	0.0393777986441534	0
APOOP4	-0.826539959940204	0.0235071840366972	0.00787449336259113	0.0528156441874346
APPBP2	Inf	6.99247372839639e-09	0.426674553223728	0
APPL1	Inf	4.04825179455844e-21	1.05957194248464	0
APRT	-0.0619871939626487	3.83389302840392e-05	1.16920814562618	1.34858717827959
APTR	-1.14169292512821	0.00970118894796731	0.00787449336255076	0.109122811383136
APTX	Inf	1.26873550653156e-11	0.54984279533937	0
AQR	Inf	2.80233187841813e-08	0.376437926214072	0
ARAP1	Inf	3.00012582580259e-06	0.376467544800441	0
ARAP2	Inf	2.39904041861537e-43	0.905515610073826	0
ARAP3	0.747545838057882	0.0383520654519587	0.0393777986441536	0.00704215526036291
ARC	Inf	0.0128864711164975	0.605856458827579	0
AREG	-0.0698177392572142	0.00180095543396976	0.615035968318768	0.722301063046461
AREL1	Inf	2.80233187841813e-08	0.133862119738654	0
ARF1	-0.357087389263798	1.34238154225294e-10	0.700762966545449	1.59462486484131
ARF4	-0.686928144931751	6.0515012291532e-13	0.125981459334936	0.612681518020887
ARF4-AS1	Inf	0.00492717442768694	0.0314958495258977	0
ARF4P1	-Inf	6.55108761063098e-07	0	0.123239752406548
ARF5	-0.558846762549915	0.000182611021009187	0.27328227602012	0.989596677651797
ARF6	0.146787450716916	0.0383618183708049	2.49813394957592	1.78167411641143
ARFGAP1	Inf	3.28795075053564e-08	0.27328227602012	0
ARFGAP3	Inf	2.13387393186581e-16	0.299217482875708	0
ARFGEF1	Inf	9.92967684410147e-21	0.46419861379366	0
ARFGEF2	Inf	1.42828143521839e-13	0.204721864392442	0
ARFIP1	Inf	8.22318969396909e-08	0.293390131711133	0
ARFRP1	Inf	1.07477131855171e-07	0.130474933765447	0
ARGLU1	Inf	2.60385589437157e-103	3.46457856655421	0
ARHGAP1	0.0661254593094581	0.0435114921352275	0.18897692135538	0.162286842382066
ARHGAP10	Inf	1.07477131855171e-07	0.13962139998634	0
ARHGAP11A	Inf	6.17825359207684e-05	0.0629928548691676	0
ARHGAP11B	Inf	0.00167069274341344	0.0393777986441601	0
ARHGAP12	Inf	8.10360712112509e-18	0.656062499338807	0
ARHGAP15	Inf	2.13604006387403e-40	1.11141432613386	0
ARHGAP17	Inf	5.31111343674987e-17	0.591394493807693	0
ARHGAP18	Inf	2.40141797330707e-14	0.375128699371293	0
ARHGAP19	-0.854963474344771	0.0296115814604215	0.0236218464398239	0.169152069782022
ARHGAP21	-0.56693982257976	1.60837523469945e-05	0.0629928548691669	0.232397319119608
ARHGAP24	2.03391901604358	0.00486201315831183	0.76142058168564	0.00704215526036021
ARHGAP25	Inf	2.20480721589247e-31	0.61417948964281	0
ARHGAP26	Inf	3.66333402730962e-14	0.29338227848878	0
ARHGAP30	-0.294213391863609	6.57774510719732e-10	0.45247178274327	0.890850632282418
ARHGAP35	Inf	8.81801975752e-07	0.503419917614134	0
ARHGAP45	-0.208574177671433	2.78168261921388e-05	0.685043158938095	1.10736836195351
ARHGDIA	-0.173378088353954	0.00791071761421886	0.448814817129243	0.669029510391209
ARHGDIB	-0.245369013604371	2.12645682280224e-16	4.23994966667106	7.45984346769888
ARHGEF1	Inf	3.39418076428038e-29	0.921658879377135	0
ARHGEF10L	Inf	0.00492717442768694	0.0314958495258869	0
ARHGEF11	Inf	0.00167069274341344	0.0393777986441558	0
ARHGEF2	Inf	1.85232643156052e-12	0.188971131724857	0
ARHGEF3	Inf	6.43404817416391e-14	0.22834830964785	0
ARHGEF39	0.880993684018504	5.30427054978985e-05	0.133853653363516	0.0176050209077857
ARHGEF7	Inf	0.00492717442768694	0.0472434307113807	0
ARHGEF9	Inf	7.46354680005255e-06	0.078743568365806	0
ARID3A	0.349509817465152	0.0496151224195441	0.0944890303898736	0.0422543645607615
ARID3B	-0.741591748512003	0.000940947478435216	0.0236212892914285	0.130285278898439
ARID4B	-0.109944855943127	0.00101736040104393	2.6693252361252	3.43832043414572
ARID5A	Inf	5.94937348391586e-14	0.583631637229854	0
ARID5B	-0.199058896779837	5.59122235017637e-12	0.962690177038464	1.5224584088321
ARIH1	-0.285968577944329	2.63346502684495e-06	0.370025698363067	0.714826204773657
ARIH2	-0.182293891183711	0.0355072766238863	0.740166288478312	1.12621988737721
ARL1	-0.349448805893555	0.0465995976586238	0.0629928548691601	0.14084456640436
ARL10	-0.854580810232591	0.0113255777123656	0.00787449336258902	0.0563382602299096
ARL14EP	Inf	1.21915459585698e-26	0.496064016190472	0
ARL15	Inf	3.04950267433918e-07	0.480772101470032	0
ARL16	Inf	1.39854345494648e-12	0.204724705352066	0
ARL2	0.751596872504483	0.0172939474534706	0.715428603581049	0.126756263078217
ARL2BP	Inf	1.0749616074643e-08	0.133855798332027	0
ARL4A	Inf	3.96765923415956e-33	0.789891902537309	0
ARL4AP1	Inf	0.00167069274341344	0.0393777986441601	0
ARL4AP5	-0.85458081023259	0.0113255777123656	0.00787449336258905	0.0563382602299096
ARL4C	Inf	3.23173755654657e-43	0.866147210859529	0
ARL5A	Inf	4.69026694617598e-13	0.212596577575654	0
ARL6IP1	Inf	2.17495192347511e-39	0.926889065922604	0
ARL6IP1P1	Inf	0.00492717442768694	0.0314958495258824	0
ARL6IP1P3	Inf	9.12318238108601e-18	0.291341410084857	0
ARL6IP5	-0.199720428720407	3.12869844709146e-13	2.62990565332591	4.16543725884203
ARL6IP6	Inf	1.03514140011816e-09	0.203612378196125	0
ARL8A	Inf	0.000559599968228515	0.316649725471463	0
ARMC1	Inf	5.19615382158538e-15	0.251964877139474	0
ARMC10	-1.02033814400598	4.45637090236677e-06	0.0787435683658057	0.825188630331948
ARMC2	-0.764394238493054	0.0447292712888553	0.00787449336254024	0.045773788621424
ARMC5	Inf	6.17825359207684e-05	0.464219776502551	0
ARMC7	Inf	0.0499256989633136	0.0236218464398591	0
ARMCX3	Inf	0.00120482161260875	0.715428603581021	0
ARMCX4	Inf	0.00118488409099477	0.715428603581116	0
ARMCX5	Inf	0.000559599968228515	0.0472434307113859	0
ARMCX5-GPRASP2	-0.972670234638812	2.71327907413046e-05	0.0157491663923258	0.147886253239409
ARMT1	Inf	1.0690289160054e-05	0.193747951572988	0
ARNT	0.5580007450085	0.00233153941536076	0.203612378196125	0.0563382602299179
ARNTL	-0.349569349731318	1.06688053868125e-07	0.464263734672853	1.03832691183131
ARPC1B	Inf	5.0972902203927e-37	0.917075782074116	0
