Symbol	FC	qval	mean_expr_HA	mean_expr_HC
ABI3	Inf	0.001119426599736	0.334335544943427	0
ABL1	-1.14091260414066	0.0194374870411745	0.0461513918115234	0.638406656945181
ABL2	-1.22440013926031	5.01447902478454e-05	0.0307701986334638	0.515858319548114
ABLIM1	Inf	1.08052932036874e-13	1.43227408667892	0
ABRACL	Inf	1.83875195896923e-52	8.06157790155819	0
ABRAXAS1	-0.365433636654933	0.00610118125800243	0.193736271233003	0.449411905689323
ABRAXAS2	Inf	1.32185355038448e-08	0.802780701270617	0
ABT1	-0.252038501292018	3.23435054487829e-05	0.968475574622372	1.73032297127028
ABTB1	Inf	0.000922649576447938	0.123074037051905	0
ACACA	-0.814012931482228	0.0115241226947895	0.0461513918115234	0.300744528085249
ACAD8	Inf	0.00610118125800243	0.107692128431316	0
ACAD9	-0.058539034921974	0.0016480757646094	0.549872413711633	0.629217752645119
ACADM	-0.118545961240777	0.00248003552974863	2.99967883762285	3.94112963654465
ACADS	-0.514819841114114	0.0171002653024683	0.153846273407904	0.503392594163213
ACADSB	-0.526499735230682	0.00294757607604671	0.605856485241914	2.03643004683217
ACAP1	Inf	6.95529173816869e-15	1.55623279051953	0
ACAP2	-0.244973974705561	0.00221456134176662	1.4829403544363	2.60673965241549
ACAP3	Inf	0.0365854738674779	0.0615403407385596	0
ACAT2	-0.35475555485385	1.55653568287102e-08	1.70769888987875	3.86515443328302
ACBD5	-0.0192876582199215	0.00975537638806371	1.04383142999702	1.0912343483437
ACBD6	-0.185732798431202	0.000510364015687411	0.915770023701788	1.40449184511401
ACCS	0.607870484968528	0.0411542866547717	0.273288443070175	0.0674141062978622
ACER3	Inf	0.000432967231643961	0.289048166707856	0
ACIN1	Inf	6.75133674592248e-36	4.81536202504853	0
ACO2	-0.611718999536214	0.00049991016191996	0.153848375663699	0.629233614045112
ACOT13	Inf	1.91140673909883e-23	3.06901551015716	0
ACOT2	Inf	0.00384968986556473	0.401745301513605	0
ACOT8	Inf	9.55346722060999e-06	0.515867614915447	0
ACOT9	Inf	1.31950942325238e-11	1.54548588664603	0
ACOX1	0.376813881674633	0.0365854738674779	0.615372557537262	0.258418882060756
ACP1	-0.273426911958994	2.24936588225502e-09	4.1846458015284	7.85390449959976
ACP5	-0.411255174559967	8.87262830697691e-09	0.697376060072888	1.79772065849753
ACPP	-Inf	0.0234458308628317	0	0.0898875801997196
ACSF3	-0.401267381203905	7.93354357526658e-08	0.31666171101361	0.797742877304837
ACSS1	-0.653917865556065	0.00372038018218936	0.18461525991796	0.832119044320371
ACSS2	0.134784822573858	0.00545638260166165	0.214548784106565	0.15730453202882
ACTB	-0.0734900621432042	0.000338393381063889	77.7538461538462	92.0898876404494
ACTBP11	0.154070040745705	0.0249905173783954	1.64506083580346	1.15375055362924
ACTBP12	Inf	0.0365854738674779	0.153846273407905	0
ACTBP7	-0.647577426541892	0.00579811346228357	0.376416914448495	1.67203959242776
ACTBP9	-0.332128238169823	0.0312184566528257	0.580500580327945	1.24718505023957
ACTG1	-0.313915648279901	7.02764750359924e-22	14.8614386051381	30.6179775280899
ACTG1P12	Inf	0.0365854738674779	0.0769248953272245	0
ACTG1P14	Inf	1.01753930815794e-11	0.761322207462828	0
ACTG1P20	-0.24322226840017	0.000640611319831676	0.525566279552285	0.920131209146742
ACTG1P23	Inf	2.88723432308437e-05	0.415381449154516	0
ACTG2	-1.07243564592718	3.89557761133769e-06	0.123074037051916	1.45412617625478
ACTL10	-1.55321713723387	0.000148650722232164	0.0153837960748546	0.549896115188962
ACTL6A	-0.248067854612315	0.000249806930592818	1.28397545460361	2.2731315831044
ACTN1	-0.155632207375515	0.0481429263809666	0.795621551922456	1.13851497216325
ACTN4	-0.22300514403286	0.00141820219805392	1.73845114587072	2.90514380328743
ACTR10	Inf	4.05457810153043e-07	1.14970639055678	0
ACTR1A	Inf	8.73489421735418e-06	0.516626597543518	0
ACTR1B	Inf	2.61115503163095e-09	0.886586609167234	0
ACTR2	Inf	7.62978345547504e-50	7.72306101329902	0
ACTR3	Inf	8.68043857788319e-52	5.9075900109866	0
ACTR3P2	-0.357186900511174	5.56130664376642e-07	0.415701443603776	0.946168386369109
ACTR5	Inf	0.000136527642444727	0.874234990784607	0
ACTR8	Inf	0.000432967231643961	0.261547237251182	0
ACYP1	0.0586648504563774	0.0134696300335883	1.21450285493883	1.06104472250967
ADA2	-0.529563293282716	0.00296026844659368	0.184615259918016	0.624929303125869
ADAL	-0.817743498639363	0.00159123300133536	0.0615403407385649	0.404485907507185
ADAM10	-0.334641630357624	0.000511213885110765	1.12309299515659	2.42693055170533
ADAM12	Inf	0.0365854738674779	0.0461513918115234	0
ADAM15	1.36190424081924	0.0448574673474301	0.775607647833797	0.0337083769570776
ADAM17	Inf	1.52716208260951e-07	0.630785050705208	0
ADAM28	Inf	2.26204782646662e-05	0.87423091200007	0
ADAP2	Inf	0.00405333476509155	0.107692128431252	0
ADAR	-0.249792935188386	1.18736667059655e-05	2.01642162231761	3.58405182567595
ADD2	-0.722127902553337	0.0168384418651796	0.0307701986334637	0.162277460346867
ADD3	-0.29280220391886	0.00103233905981085	1.95237901862356	3.83147799587494
ADGRE5	Inf	6.09912936010609e-11	1.1586808091246	0
ADGRL1	Inf	0.0151206646875102	0.0615403407385661	0
ADHFE1	1.45682368376806	0.0365854738674779	1.28683695672407	0.0449469100875096
ADIPOR1	Inf	5.75914806125862e-05	0.400011824442336	0
ADIPOR2	Inf	2.4227392753598e-11	0.615377628280578	0
ADK	-0.200175998526753	0.00152600887073846	3.60004568831808	5.70800061160829
ADM	Inf	0.018920843425123	0.214548784106565	0
ADNP2	Inf	0.000400806551490717	1.45776473158782	0
ADO	-1.43551333466351	1.84900987361485e-05	0.0461513918115272	1.25805068188287
ADPRH	Inf	0.000367695156735945	0.493006057378494	0
ADPRM	Inf	0.0152347221423973	0.184615259918	0
ADRB2	Inf	0.00252880042991279	0.184615259918002	0
ADRM1	-0.331745322231644	0.000554763469847373	1.32306595079011	2.84005542252729
ADSL	Inf	1.14890374527442e-12	0.964842155661692	0
ADSS	Inf	9.34576436413687e-06	0.756789836094631	0
ADTRP	-0.442740874610235	0.0148968323320949	0.584621878176828	1.62037650885404
AEBP2	Inf	8.6850753407073e-20	1.59996603716038	0
AES	Inf	1.05941814247663e-36	4.04039603555245	0
AFDN	Inf	0.00017587273162483	0.293366989474888	0
AFF1	Inf	1.48602692196286e-07	0.754263404923014	0
AFF3	Inf	2.76602140100718e-11	1.73576712590494	0
AFF4	Inf	1.90093689645416e-11	0.727372030193946	0
AFG3L1P	Inf	0.006223668438248	0.240391282432969	0
AFG3L2	Inf	9.54870987382247e-21	2.8604392333156	0
AFMID	Inf	5.24335066798891e-11	0.861521040627821	0
AFTPH	Inf	4.64359807572322e-14	1.55399084820148	0
AGA	Inf	0.0365854738674779	0.376416914448493	0
AGAP2	Inf	2.24200102858132e-10	0.946201071889745	0
AGFG1	-0.157065576190205	0.0237822302123377	1.09229961564389	1.56822133163719
AGGF1	Inf	2.11901321682247e-19	2.5775924903784	0
AGK	Inf	0.0008170159547471	0.57092972110053	0
AGL	Inf	4.67215150665373e-09	1.40656030725485	0
AGMAT	Inf	3.20152293879813e-09	0.905225777878209	0
AGO1	Inf	0.0010102426417812	0.430702579173489	0
AGO2	Inf	4.6038542746253e-08	1.08153601634049	0
AGPAT2	-0.574715511355978	0.000235299285620959	0.107692128431194	0.404482253451415
AGPAT3	-0.256206743617706	6.05937683091423e-05	1.35859223116194	2.45073227602031
AGPAT5	Inf	1.29409441475377e-10	0.96002684455815	0
AGTRAP	Inf	3.87340359563575e-06	0.633526960821029	0
AHCY	Inf	2.0166237547894e-10	1.38317502971089	0
AHCYL1	Inf	1.78127045296302e-10	2.02028665763989	0
AHDC1	Inf	0.0185768221661079	0.061540340738562	0
AHI1	Inf	2.65116069564108e-14	1.35383454658302	0
AHR	Inf	9.02478873200693e-13	1.01540593594969	0
AHSA1	0.223691956578957	0.0259175651693537	2.14397029301302	1.28093415788967
AIF1	Inf	1.54298720487619e-20	1.76921219848749	0
AIFM1	Inf	2.17047270709332e-17	1.66151903584052	0
AIG1	Inf	0.00252880042991279	0.214548784106565	0
AIMP1	Inf	2.54262763223973e-35	5.32326766940229	0
AIMP2	Inf	1.82464366560909e-12	1.55149756712305	0
AIP	Inf	6.34879985380651e-24	3.14246785133534	0
AK1	Inf	0.0151206646875102	0.0615403407385649	0
AK2	Inf	8.90785336639588e-18	1.38462253184644	0
AK3	Inf	2.24014970289875e-05	0.338455122292066	0
AK6	-0.275591722804279	4.64662803686693e-05	1.80005750154386	3.39529959265235
AKAP1	Inf	0.000418120670087859	0.605851159005844	0
AKAP10	Inf	0.000146236369745092	0.353818432011249	0
AKAP11	Inf	2.21278183994691e-10	1.19576717309736	0
AKAP13	Inf	6.71248124473852e-23	1.76994284413445	0
AKAP2	Inf	1.32385341667564e-06	0.384608510443371	0
AKAP5	-0.308059760622069	0.0324408231317924	0.276916744696523	0.562871135474224
AKAP8	-0.245589097969193	0.0254049952944676	0.923064982482267	1.62488030171296
AKAP8L	Inf	3.02865540620763e-06	0.690449824891887	0
AKAP9	Inf	2.34550938393695e-39	3.60953951143166	0
AKIP1	Inf	1.47466227644809e-11	1.5828664041796	0
AKIRIN1	Inf	1.54578781087515e-18	1.56155082772854	0
AKIRIN2	Inf	5.12164402745063e-14	1.00944933188172	0
AKNA	Inf	1.68361604267504e-07	0.584610786426517	0
AKR1B1	Inf	7.56819319374222e-14	1.15562218865143	0
AKR7A2	-0.449401483034505	5.30588651347865e-07	0.630764318697236	1.77528711531204
AKT1	Inf	2.41182929511186e-05	0.353842347240681	0
AKT1S1	-0.716203120979254	0.000592983880754137	0.0923068944581097	0.480216702146927
AKT2	Inf	1.27316731945748e-09	1.26156405433357	0
AKT3	Inf	2.18862952542144e-05	0.338464053138638	0
ALAD	Inf	0.00251269782028865	0.153846273407904	0
ALAS1	Inf	7.95507816810301e-10	1.06155988832653	0
ALCAM	Inf	1.45236387297119e-07	0.973047717219459	0
ALDH16A1	Inf	3.78296155058954e-07	0.605893096664223	0
ALDH18A1	-0.347765894648813	1.73322485549935e-05	0.446143766130297	0.993666672153342
ALDH2	Inf	0.0413730867858688	0.061540340738554	0
ALDH3A2	Inf	7.0253176655995e-05	1.78257641818065	0
ALDH6A1	Inf	0.000987531023854202	0.184615686753761	0
ALDH9A1	Inf	3.17955296634031e-06	0.334335544943381	0
ALDOA	Inf	1.63098177234133e-41	7.20529052786838	0
ALDOAP2	Inf	5.97558305575785e-05	0.37944516792752	0
ALG10B	Inf	0.00610118125800243	0.138455764346564	0
ALG11	-0.0123677910960118	0.000208110341707543	0.316681714525058	0.325829782606675
ALG13	Inf	1.84339852558615e-15	1.09232264599849	0
ALG2	-0.497046298318386	0.00121284010025325	0.430729450027569	1.35285379691823
ALG6	0.122704437059954	0.00676808002812314	0.715419564707403	0.53933223191319
ALKBH1	Inf	0.0368095277833433	0.0461513918115308	0
ALKBH2	Inf	0.000432967231643961	0.715404443776693	0
ALKBH3	-0.956646677433228	0.00651340959302156	0.10769212843132	0.97460949448712
ALKBH4	Inf	0.00183367591448763	0.605847330176802	0
ALKBH5	Inf	6.84953290084416e-10	0.769427583847797	0
ALKBH6	-0.518271152495936	0.000277319533777103	0.461537120450661	1.5222212791148
ALKBH7	-0.508648293677262	3.94083310775098e-09	1.04653487540511	3.37599659014189
ALMS1	Inf	0.000418002490213979	0.123074037051916	0
ALOX5	Inf	0.000432967231643961	0.193736271232034	0
ALOX5AP	Inf	9.5323973749018e-16	1.29943382959373	0
ALPK1	Inf	0.000409802716527748	0.369454029729814	0
AMBRA1	Inf	0.0185768221661079	0.0615403407385614	0
AMD1	Inf	1.59836809051607e-26	2.50705181287968	0
AMDHD2	Inf	6.45352232070975e-05	0.63839862818172	0
AMER1	-1.03963260106657	0.0330330253717625	0.0153837960748546	0.168537332301944
AMFR	Inf	2.60866499972207e-25	2.43159533725824	0
AMIGO2	Inf	0.00836339959957417	0.092306894458123	0
AMMECR1	Inf	2.22654106196501e-05	0.292297220995243	0
AMPD2	Inf	0.000159492163562131	0.153846273407904	0
AMPD3	Inf	0.000939782672458605	0.153846273407904	0
AMY2B	Inf	0.0024850310561065	0.169228772113999	0
AMZ2	Inf	3.42088355382978e-06	0.984007903993346	0
ANAPC1	-0.380182611757536	2.15569986318948e-05	0.323053189833632	0.775276545433664
ANAPC10	-0.181367964743171	0.0150066927816897	1.2307835998301	1.86874337226466
ANAPC11	-0.200469942771172	0.00311490476756498	7.33671732716306	11.640502526784
ANAPC13	-0.124340211882037	0.0193441048697791	0.902925593015454	1.20224277262619
ANAPC16	Inf	2.57484961592529e-42	3.24615871642956	0
ANAPC7	-0.115627409829039	0.00117071062494752	0.464213896142847	0.605822706229586
ANG	Inf	0.00860634283892043	0.656019861413076	0
ANGEL1	-1.75455283335654	0.00222192911793339	0.0153837960748546	0.874211162785245
ANK3	Inf	0.00177929299949072	0.289048166707834	0
ANKDD1A	Inf	0.0365003611605302	0.0615403407385646	0
ANKH	Inf	1.58130313278807e-07	1.90132221546115	0
ANKHD1	Inf	0.0365854738674779	0.200002733672532	0
ANKIB1	-0.283132293887859	0.00471512075208044	0.66153975977092	1.26966236080699
ANKLE2	Inf	1.06774041775078e-14	1.72670718120259	0
ANKMY2	Inf	0.0151206646875102	0.107692128431194	0
ANKRA2	Inf	6.18060221559787e-10	0.61538994581882	0
ANKRD10	Inf	1.22089458527702e-15	1.36499912931841	0
ANKRD12	Inf	2.62533659692217e-51	8.77066288031461	0
ANKRD13A	-0.451436864560551	1.55501962262426e-07	0.600001619054811	1.6966383792713
ANKRD13C	Inf	3.23896066602347e-12	1.07700971757265	0
ANKRD13D	Inf	2.88939194823048e-06	0.775607647833722	0
ANKRD17	Inf	1.71464287929993e-15	1.0020649677324	0
ANKRD20A5P	Inf	0.00246731922092176	0.230770478904216	0
ANKRD26	Inf	6.77143370192775e-13	2.37640764660149	0
ANKRD28	Inf	5.49863711423885e-08	0.49231350665	0
ANKRD36	Inf	5.45173117899718e-18	1.56880574146518	0
ANKRD36B	Inf	6.50577928607618e-08	0.49230569680257	0
ANKRD36BP1	-0.235721486255947	3.15904266477943e-09	1.21453513423239	2.08992917608448
ANKRD37	Inf	0.000409802716527748	0.690449824891849	0
ANKRD39	Inf	4.71907748184489e-11	1.27470381999554	0
ANKRD42	Inf	0.0420672973798084	0.184615686753743	0
ANKRD49	Inf	1.34501931476031e-11	1.12624355527037	0
ANKRD52	Inf	0.0413730867858688	0.123074037051905	0
ANKRD54	-0.0876344823659202	1.01807190615411e-05	1.0272011181027	1.25686885846101
ANKRD9	Inf	0.0151557730872065	0.0923068944581097	0
ANKS3	Inf	0.00252880042991279	0.123074037051905	0
ANKUB1	Inf	0.0413730867858688	0.0461513918115234	0
ANKZF1	Inf	4.70034695646831e-07	0.461565336173189	0
ANO10	Inf	0.000409802716527748	0.461528989181264	0
ANP32A	Inf	5.14261009061966e-30	4.00012344264598	0
ANP32AP1	Inf	2.8955512979041e-09	1.53743501001045	0
ANP32B	-0.174144898117531	1.10794446471213e-06	8.47515120994915	12.6558801531877
ANP32BP1	-0.250865381807726	0.0130861776994678	1.00001682702373	1.78185635223418
ANTXR2	Inf	2.77960112917678e-05	0.376460586707301	0
ANXA1	Inf	7.95784862436719e-45	5.29307150361587	0
ANXA11	Inf	2.24200102858132e-10	0.646153145184037	0
ANXA2	Inf	5.13320057243336e-22	2.4913861198222	0
ANXA2P1	Inf	0.0365854738674779	0.605795383889405	0
ANXA2P2	Inf	6.04869574519565e-12	1.01535619296463	0
ANXA2R	Inf	0.000396146793298674	0.674693864054264	0
ANXA4	Inf	1.44781083439835e-07	0.753269967568599	0
ANXA5	Inf	3.66143788677831e-39	4.92337855192562	0
ANXA6	Inf	4.30546841430876e-09	0.476919904325371	0
ANXA7	Inf	2.15474448199464e-16	2.27240835197865	0
AOAH	Inf	0.0413730867858688	0.107692128431316	0
AP1B1	Inf	3.1376427863184e-15	1.29547520914373	0
AP1G1	Inf	1.37084195347523e-14	1.18307649030416	0
AP1G2	Inf	3.02077104617677e-06	0.353868261629008	0
AP1M1	Inf	2.0140561577233e-08	0.966622880623365	0
AP1S2	Inf	8.53104425005396e-21	2.35417571640341	0
AP1S3	-0.258947060042732	0.000197524513298452	0.464213896142897	0.842684870825444
AP2A1	Inf	0.00103233905981085	0.46422565538716	0
AP2A2	Inf	2.17797931064167e-05	0.307719732120713	0
AP2B1	Inf	8.28663986331672e-26	2.34601215752605	0
AP2M1	-0.378834539020804	0.000517762416681452	1.33851546251705	3.20226988784776
AP2S1	-0.180390099622036	4.79317702781732e-06	4.23510498244473	6.4158511555895
AP3B1	-0.314210657792988	6.83796344431336e-06	1.47695568889529	3.0449356838342
AP3D1	Inf	4.82466938392172e-13	1.29541327698987	0
AP3M1	Inf	0.00828035228968298	1.25713889444374	0
AP3M2	Inf	0.0151206646875102	0.092306894458123	0
AP3S1	-0.106886051276582	3.75306919369697e-05	1.83235690420335	2.34366816134538
AP4B1	Inf	0.0151206646875102	0.240391282432871	0
AP4S1	Inf	0.00247857133984177	0.240391282432957	0
AP5B1	-0.641687267165323	0.01757726771935	0.0153837960748546	0.0674141062978665
AP5M1	Inf	1.25504968446956e-07	0.384621573278718	0
AP5S1	Inf	0.0185160797889547	0.87404360420778	0
AP5Z1	Inf	0.000415336659679184	0.605847330176802	0
APAF1	Inf	1.21346413446225e-06	0.707746958670139	0
APBA3	-0.166235430220466	0.0175226510575694	0.21454878410648	0.314602006264129
APBB1IP	Inf	1.75237206401543e-17	1.23074260866462	0
APBB3	Inf	0.00247857133984177	0.153846273407904	0
APC	-0.430830519636019	0.00489350341208523	0.399998010137861	1.0786693795715
APEH	-0.345258228358656	3.51113198086408e-08	1.34969220400575	2.98877325102345
APEX1	-0.0254218908018528	9.60430260534614e-06	4.49312649221771	4.76398665210195
APEX2	Inf	0.0368095277833433	0.0769248953272254	0
APH1A	Inf	1.32778081934428e-08	0.68172336565475	0
API5P2	Inf	0.00380620695993898	0.549872413711629	0
APIP	Inf	1.95433810993346e-14	1.6975987247726	0
APLP2	-0.241904018849601	0.0329578728875962	1.34163106649019	2.34173164587729
APMAP	Inf	0.000418640599530872	0.338455122292079	0
APOBEC3C	Inf	1.16621043040429e-33	5.92123681582892	0
APOBEC3G	-0.358075299940154	6.16493687805001e-07	2.36921245777588	5.4035516559658
APOC1	-0.536935921539082	2.36151074594942e-06	1.07692731073819	3.70785132950075
APOL2	Inf	5.6165398008667e-21	1.83114355092858	0
APOL3	Inf	1.4588740799111e-17	1.323095048881	0
APOL6	Inf	5.66335502930058e-27	2.01539398415568	0
APOM	Inf	0.00255376317823699	0.123074037051905	0
APOOL	-0.238556700975819	6.13494741608772e-05	0.761422514409503	1.31881055778381
APP	-0.548426849069832	0.0277110635291533	0.21537790605076	0.76142652082749
APPBP2	Inf	3.88992131631461e-07	0.46154758634206	0
APPL1	Inf	1.68672681841242e-24	1.64611044250355	0
APTR	-1.64026592161001	0.0105044755249571	0.0307701986334585	1.34399056959013
APTX	Inf	5.92565597413495e-07	0.656013803761841	0
AQR	Inf	1.91830207346045e-12	0.737687318340668	0
ARAF	-0.473828999745412	0.0135943417098525	0.511969524816856	1.52430933728099
ARAP1	Inf	0.00103233905981085	0.193736271234123	0
ARAP2	Inf	7.30383416611475e-14	1.3076982417344	0
AREG	-0.038193429519422	0.00141814891765064	0.761476070988693	0.831475946008455
AREL1	Inf	2.51337350681069e-05	0.261538829292265	0
ARF1	-0.360580072190271	1.64971512238083e-09	2.47700694899112	5.68207938680799
ARF3	0.109570024062013	0.00781810361981017	1.4893925136236	1.1572818512803
ARF5	0.36969560514878	0.0083399562188276	2.05302122594107	0.876390849441921
ARF6	0.24845644586993	7.71958212082945e-06	8.50787478863375	4.80136413252115
ARFGAP1	Inf	0.00103233905981085	0.200002536292494	0
ARFGAP2	0.323652381948354	9.2994371147232e-05	1.70444429829859	0.80896630164203
ARFGAP3	Inf	1.30362959138685e-13	1.0123231029108	0
ARFGEF1	Inf	2.91622529208003e-08	1.14425746398197	0
ARFGEF2	Inf	7.24708275362572e-06	0.323042563551402	0
ARFIP1	Inf	0.0024850310561065	0.261541025218689	0
ARFRP1	Inf	0.000371132112652652	0.944400019349046	0
ARGLU1	12.7468792273839	3.09428490916373e-57	7.75384615384615	1.38879438649658e-12
ARHGAP10	Inf	6.79917099848767e-12	1.21961116116158	0
ARHGAP11A	Inf	9.63066519746733e-09	2.17044769934392	0
ARHGAP11B	Inf	3.03813938449995e-06	0.384614794943407	0
ARHGAP12	Inf	0.006223668438248	0.138459059428068	0
ARHGAP15	Inf	2.66757878144632e-34	3.33284699308843	0
ARHGAP17	Inf	3.32048287137397e-06	0.715393857845686	0
ARHGAP18	Inf	1.4084748353096e-07	0.400011824442324	0
ARHGAP19	-0.905026820716434	7.3275765748932e-06	0.34396873386157	2.76404932280185
ARHGAP24	0.16171320956817	0.00595611522151525	1.02720412565033	0.707853763506439
ARHGAP25	Inf	3.94849639827249e-17	1.393310770857	0
ARHGAP26	Inf	0.0151557730872065	0.169228772113988	0
ARHGAP27	-0.546415324946206	0.00835726283565994	0.193736271233869	0.681751750500402
ARHGAP27P1-BPTFP1-KPNA2P3	-Inf	0.0383765591364198	0	0.0561784894787303
ARHGAP30	-0.462889183534661	1.16130760154929e-11	0.940431215376288	2.73033678094036
ARHGAP35	Inf	0.00101721286954445	0.215400064221197	0
ARHGAP4	-0.368665811485309	6.86011151332327e-05	0.307695505945198	0.719096151834765
ARHGAP45	-0.311348414032903	0.00559100227954771	0.707699327429584	1.44942983609694
ARHGAP5	-0.345539580824908	4.11657660209703e-05	0.907690061718225	2.01130142460148
ARHGAP9	-0.219449712435991	0.00509283595760922	0.786352171690189	1.30336724634287
ARHGDIA	0.103238142285732	0.00939131129496854	3.14952283739555	2.48317095345708
ARHGDIB	-0.203188460175567	2.5338109785329e-18	14.2158523013904	22.6966292134831
ARHGEF1	Inf	4.68205629957515e-12	1.62352633912903	0
ARHGEF12	-0.73161514532045	0.0484992258054228	0.107692128431316	0.580495831943504
ARHGEF19	Inf	0.0365854738674779	0.0461513918115272	0
ARHGEF2	Inf	0.0151206646875102	0.200002733672542	0
ARHGEF3	Inf	4.25506636079047e-07	0.323084595197511	0
ARHGEF38	Inf	0.0413730867858688	0.0461513918115234	0
ARHGEF39	-0.978624040409716	0.010992147138122	0.292302676064981	2.78263877012626
ARHGEF40	Inf	0.0152347221423973	0.0615403407385527	0
ARHGEF7	Inf	2.3452422769875e-05	0.230770478904192	0
ARHGEF9	Inf	0.0365003611605302	0.52559812296714	0
ARID1A	-0.382036611155355	0.00776133484410878	0.461539758778412	1.11236093864384
ARID2	-0.552142416092864	0.000207033743454344	0.261541025218685	0.932571712369673
ARID4A	-0.171718946973659	0.0304926961874712	1.84618633402627	2.74153931874706
ARID4B	-0.252012991721	0.00204357550941183	3.52021016262653	6.28899984614329
ARID5A	Inf	1.36481458208477e-17	1.71485267413895	0
ARID5B	-0.165631878961854	0.0489027841421486	2.1819797792847	3.19508635532349
ARIH1	-0.310980947041472	8.17115066987015e-05	0.944421668529799	1.93262187034281
ARL13B	-0.26145484385624	0.0401610754229323	0.338456816668527	0.617956791007579
ARL14EP	Inf	2.96148888517471e-20	2.21535768415005	0
ARL16	Inf	4.93611106433888e-16	1.23731961805989	0
ARL2	-0.286019661851407	0.00349422482978762	0.828282561829617	1.60028811533383
ARL2BP	Inf	6.00810270892296e-10	1.51048498807307	0
ARL3	0.144528011236158	0.00164703009336696	3.01535420614462	2.1617741718211
ARL4A	Inf	5.20310990361918e-18	1.09231906117765	0
ARL4AP1	Inf	0.0185768221661079	0.273288443070175	0
ARL4C	Inf	1.77460246151868e-10	0.792899349036418	0
ARL4D	-2.01531325873364	6.35284122464164e-07	0.0153837960748462	1.59359065033862
ARL5A	Inf	1.14016766891574e-14	1.10767790199185	0
ARL5AP4	-0.867474178154058	0.0100344472053566	0.169228772113996	1.24723526395841
ARL5B	-0.232239248071336	0.0165623647531026	0.576473881506397	0.984053892172547
ARL6IP1	Inf	2.10142265940697e-32	3.50795192482087	0
ARL6IP1P3	Inf	6.31954943328219e-15	1.27157085471496	0
ARL6IP5	-0.19619794827742	1.9663019357654e-09	5.87158297026942	9.2247191011236
ARL6IP6	Inf	1.05550624408066e-08	1.03795175143706	0
ARL8A	Inf	6.45352232070975e-05	0.230780065912211	0
ARL8B	-0.306120177383015	3.46025497663159e-06	1.26042262772158	2.55056484033836
ARMC1	Inf	2.07330526858142e-17	1.41538799501401	0
ARMC10	-0.601277474550476	0.00102827249003698	0.553852649531182	2.21142243993878
ARMC5	Inf	0.018920843425123	0.214548784106565	0
ARMC7	Inf	0.00247857133984177	0.27328844307014	0
ARMC8	0.259495846406395	0.004540420111251	0.959835567478957	0.528081547754731
ARMCX3	Inf	3.83789723999014e-07	0.557206308350754	0
ARMCX5-GPRASP2	-Inf	0.00171802251724155	0	0.17977917618756
ARMT1	Inf	1.59267827222265e-13	1.14201463202992	0
ARNT	-0.493425946091371	0.0146008789991419	0.297237428751776	0.925826147007207
ARPC1B	Inf	9.22840830517397e-43	5.46188432509382	0
